iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
OMN,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,2318860,tonnes,annual,2022-08-09 15:10:25.405602,2022-09-01 17:21:34.80942
OMN,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,2318860,tonnes,annual,2022-08-09 15:10:25.405617,2022-09-01 17:21:34.80942
OMN,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,2318860,tonnes,annual,2022-08-09 15:10:25.405622,2022-09-01 17:21:34.80942
SAU,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,47444991,tonnes,annual,2022-08-09 15:10:25.407322,2022-09-01 17:21:34.903205
SAU,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,47444991,tonnes,annual,2022-08-09 15:10:25.407327,2022-09-01 17:21:34.903205
SDN,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,2188363,tonnes,annual,2022-08-09 15:10:25.407392,2022-09-01 17:21:34.903205
SDN,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,2188363,tonnes,annual,2022-08-09 15:10:25.407407,2022-09-01 17:21:34.903205
SDN,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,2188363,tonnes,annual,2022-08-09 15:10:25.407412,2022-09-01 17:21:34.903205
TGO,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,487102,tonnes,annual,2022-08-09 15:10:25.409538,2022-09-01 17:21:35.008063
TGO,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,487102,tonnes,annual,2022-08-09 15:10:25.409553,2022-09-01 17:21:35.008063
TGO,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,487102,tonnes,annual,2022-08-09 15:10:25.409558,2022-09-01 17:21:35.008063
TJK,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,1262664,tonnes,annual,2022-08-09 15:10:25.409708,2022-08-25 00:18:10.194763
TJK,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,1262664,tonnes,annual,2022-08-09 15:10:25.409723,2022-08-25 00:18:10.194763
TJK,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,1262664,tonnes,annual,2022-08-09 15:10:25.409728,2022-08-25 00:18:10.194763
TZA,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,1597692,tonnes,annual,2022-08-09 15:10:25.410591,2022-08-25 00:18:10.307298
UGA,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2,358272,tonnes,annual,2022-08-09 15:10:25.410659,2022-08-25 00:18:10.307298
UGA,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_100yr,358272,tonnes,annual,2022-08-09 15:10:25.410674,2022-08-25 00:18:10.307298
UGA,2015-01-01 00:00:00,2015-12-31 00:00:00,cement,co2e_20yr,358272,tonnes,annual,2022-08-09 15:10:25.410679,2022-08-25 00:18:10.307298
AGO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,2029128,tonnes,annual,2022-08-09 15:10:25.369122,2022-08-25 00:18:10.415974
AGO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,2029128,tonnes,annual,2022-08-09 15:10:25.369137,2022-08-25 00:18:10.415974
AGO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,2029128,tonnes,annual,2022-08-09 15:10:25.369142,2022-08-25 00:18:10.415974
DOM,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,3387636,tonnes,annual,2022-08-09 15:10:25.374456,2022-08-25 00:18:10.759323
DOM,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,3387636,tonnes,annual,2022-08-09 15:10:25.374461,2022-08-25 00:18:10.759323
ERI,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,116424,tonnes,annual,2022-08-09 15:10:25.37478,2022-08-25 00:18:10.759323
ERI,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,116424,tonnes,annual,2022-08-09 15:10:25.374795,2022-08-25 00:18:10.759323
ERI,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,116424,tonnes,annual,2022-08-09 15:10:25.3748,2022-08-25 00:18:10.759323
GHA,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,1369584,tonnes,annual,2022-08-09 15:10:25.376064,2022-08-25 00:18:10.874728
GHA,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,1369584,tonnes,annual,2022-08-09 15:10:25.376079,2022-08-25 00:18:10.874728
GHA,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,1369584,tonnes,annual,2022-08-09 15:10:25.376084,2022-08-25 00:18:10.874728
LAO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,1737144,tonnes,annual,2022-08-09 15:10:25.379757,2022-08-25 00:18:11.102519
LAO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,1737144,tonnes,annual,2022-08-09 15:10:25.379772,2022-08-25 00:18:11.102519
LAO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,1737144,tonnes,annual,2022-08-09 15:10:25.379777,2022-08-25 00:18:11.102519
LBN,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,3587916,tonnes,annual,2022-08-09 15:10:25.379843,2022-08-25 00:18:11.102519
LBN,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,3587916,tonnes,annual,2022-08-09 15:10:25.379859,2022-08-25 00:18:11.102519
LBN,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,3587916,tonnes,annual,2022-08-09 15:10:25.379864,2022-08-25 00:18:11.102519
MDG,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,107256,tonnes,annual,2022-08-09 15:10:25.381142,2022-08-25 00:18:11.214539
NAM,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,553008,tonnes,annual,2022-08-09 15:10:25.382776,2022-08-25 00:18:11.321004
NAM,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,553008,tonnes,annual,2022-08-09 15:10:25.382781,2022-08-25 00:18:11.321004
NER,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,29100,tonnes,annual,2022-08-09 15:10:25.382933,2022-08-25 00:18:11.321004
