iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
IRN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,251972.7583,tonnes,annual,2022-08-29 16:13:42.848826,
IRN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,251972.7583,tonnes,annual,2022-08-29 16:13:42.84884,
IRN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,251972.7583,tonnes,annual,2022-08-29 16:13:42.848844,
KAZ,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,136887.6357,tonnes,annual,2022-08-29 16:13:42.850177,
KAZ,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,136887.6357,tonnes,annual,2022-08-29 16:13:42.850193,
KAZ,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,136887.6357,tonnes,annual,2022-08-29 16:13:42.850198,
KOR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,3445.768528,tonnes,annual,2022-08-29 16:13:42.851206,
KOR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,3445.768528,tonnes,annual,2022-08-29 16:13:42.851222,
KOR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,3445.768528,tonnes,annual,2022-08-29 16:13:42.851227,
LAO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,482.0036491,tonnes,annual,2022-08-29 16:13:42.85219,
LAO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,482.0036491,tonnes,annual,2022-08-29 16:13:42.852205,
LAO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,482.0036491,tonnes,annual,2022-08-29 16:13:42.852212,
LBR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,20424.19478,tonnes,annual,2022-08-29 16:13:42.85317,
LBR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,20424.19478,tonnes,annual,2022-08-29 16:13:42.853184,
LBR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,20424.19478,tonnes,annual,2022-08-29 16:13:42.853191,
MAR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,236.2492118,tonnes,annual,2022-08-29 16:13:42.854151,
MAR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,236.2492118,tonnes,annual,2022-08-29 16:13:42.854165,
MAR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,236.2492118,tonnes,annual,2022-08-29 16:13:42.85417,
MEX,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,204969.8007,tonnes,annual,2022-08-29 16:13:42.855125,
MEX,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,204969.8007,tonnes,annual,2022-08-29 16:13:42.855139,
MEX,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,204969.8007,tonnes,annual,2022-08-29 16:13:42.855144,
MNG,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,118690.7821,tonnes,annual,2022-08-29 16:13:42.856105,
MNG,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,118690.7821,tonnes,annual,2022-08-29 16:13:42.856119,
MNG,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,118690.7821,tonnes,annual,2022-08-29 16:13:42.856124,
MRT,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,72662.2622,tonnes,annual,2022-08-29 16:13:42.857073,
MRT,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,72662.2622,tonnes,annual,2022-08-29 16:13:42.857087,
MRT,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,72662.2622,tonnes,annual,2022-08-29 16:13:42.857092,
MYS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,28757.28533,tonnes,annual,2022-08-29 16:13:42.858014,
MYS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,28757.28533,tonnes,annual,2022-08-29 16:13:42.858028,
MYS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,28757.28533,tonnes,annual,2022-08-29 16:13:42.858032,
NGA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,112.7510261,tonnes,annual,2022-08-29 16:13:42.858954,
NGA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,112.7510261,tonnes,annual,2022-08-29 16:13:42.858968,
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.847896,
IRN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.848835,
KAZ,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.850187,
KOR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.851216,
LAO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.8522,
